id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_title,event_type,event_date,category_name,city,country,rating,comment,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type,entertainer_name,entertainer_category,nationality,followers_instagram,followers_tiktok,entertainer_price
10481,13249.0,229,3480,25000.0,0,pending,Side build arm.,Birthday,2023-07-20,Birthday,Jendouba,Tunisie,5,Me put material step little marriage.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10280,3744.0,202,1983,19000.0,2,pending,Age house music.,Wedding,2025-01-18,Wedding,Jendouba,Tunisie,3,Keep use skin else relationship leader.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15287,5599.0,249,22215,23000.0,7,confirmed,Use boy teacher.,Birthday,2023-12-28,Wedding,Jendouba,Tunisie,5,Standard final offer language already partner property.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10109,1400.0,239,4101,24000.0,7,cancelled,Picture hope several.,Wedding,2023-07-16,Wedding,Jendouba,Tunisie,5,Back top especially actually.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
691,8402.0,203,1417,22000.0,2,cancelled,Enter machine.,Wedding,2023-03-23,Wedding,Jendouba,Tunisie,1,Allow of official anything.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16565,10241.0,252,1608,23000.0,0,pending,Yourself cut eat.,Wedding,2022-01-27,Birthday,Jendouba,Tunisie,4,Method agency near remain you care purpose.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6215,10688.0,298,962,12000.0,2,confirmed,Get often great.,Birthday,2023-12-02,Wedding,Jendouba,Tunisie,3,Effect care enjoy raise.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3982,8278.0,176,3661,25000.0,7,cancelled,Ok south prove.,Birthday,2024-06-07,Wedding,Jendouba,Tunisie,5,Successful surface protect story Mrs front.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2196,13229.0,249,22215,13000.0,7,cancelled,All.,Birthday,2025-02-08,Wedding,Jendouba,Tunisie,4,Stand hope card task.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16744,3983.0,203,1258,17000.0,10,pending,Other southern.,Corporate Event,2023-12-08,Corporate,Jendouba,Tunisie,1,Test owner serious study this determine minute.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15437,4558.0,252,1608,12000.0,2,cancelled,Price writer show.,Birthday,2022-12-23,Wedding,Jendouba,Tunisie,1,Act father world left include conference individual.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4842,6834.0,298,962,19000.0,7,pending,Serious leg Mrs decision.,Wedding,2022-08-14,Wedding,Jendouba,Tunisie,5,Usually certain activity.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16650,8602.0,239,4101,23000.0,10,confirmed,Fine author billion.,Corporate Event,2024-10-22,Corporate,Jendouba,Tunisie,4,Letter course own entire individual rich result.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10459,9044.0,176,3661,20000.0,7,cancelled,Fill lay inside leave.,Wedding,2022-06-16,Wedding,Jendouba,Tunisie,2,Night again part career company right drug instead.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5039,13942.0,203,1258,13000.0,2,pending,Sea these.,Birthday,2024-09-28,Wedding,Jendouba,Tunisie,5,Major stop picture most available range.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16595,6443.0,202,1983,21000.0,0,cancelled,Perform.,Wedding,2022-05-17,Birthday,Jendouba,Tunisie,3,Man president order assume.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
15062,1789.0,202,1983,20000.0,7,confirmed,Establish cut.,Corporate Event,2025-05-15,Wedding,Jendouba,Tunisie,1,Young among process upon.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2432,10143.0,298,962,23000.0,10,cancelled,Dream street social.,Wedding,2022-09-28,Corporate,Jendouba,Tunisie,1,Will item perhaps play clearly beautiful.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5832,2091.0,249,22215,20000.0,0,cancelled,Suggest president.,Corporate Event,2023-12-12,Birthday,Jendouba,Tunisie,5,Myself own let create phone only.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
1411,11697.0,126,4896,21000.0,2,pending,Case through pressure two.,Wedding,2024-01-31,Wedding,Jendouba,Tunisie,2,Few response six project claim nor send cut.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7446,11244.0,229,3480,21000.0,10,pending,Stock challenge.,Wedding,2022-08-20,Corporate,Jendouba,Tunisie,5,Treat voice close alone organization.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5840,1176.0,203,1417,21000.0,0,confirmed,Offer cause charge foot.,Birthday,2022-05-18,Birthday,Jendouba,Tunisie,3,Seven of reason sort bed ever debate.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6134,9680.0,249,22215,15000.0,7,cancelled,Pick play culture.,Birthday,2025-06-02,Wedding,Jendouba,Tunisie,2,Begin reduce common occur all.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11968,1024.0,202,1983,25000.0,0,cancelled,Teacher born.,Birthday,2023-06-26,Birthday,Jendouba,Tunisie,1,Investment example join report player structure way.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12738,13981.0,249,22215,23000.0,10,pending,Apply really.,Wedding,2024-02-06,Corporate,Jendouba,Tunisie,1,Condition second ready city thus.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3560,804.0,252,1608,26000.0,0,confirmed,Research whatever.,Wedding,2025-10-16,Birthday,Jendouba,Tunisie,4,Former require and almost probably throw.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
14278,5770.0,42,3577,13000.0,0,cancelled,Pm like strong.,Wedding,2025-02-19,Birthday,Jendouba,Tunisie,2,Table order magazine beat product.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10547,11138.0,239,4101,15000.0,2,pending,Trial up pull through.,Wedding,2023-12-14,Wedding,Jendouba,Tunisie,5,Attack itself police feel range result.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4431,5877.0,249,22215,26000.0,0,cancelled,Member source.,Corporate Event,2022-08-05,Birthday,Jendouba,Tunisie,3,Sport eight to Mr officer share.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2034,292.0,229,3480,17000.0,10,confirmed,Student art go.,Wedding,2023-02-02,Corporate,Jendouba,Tunisie,5,Sometimes able garden meeting.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4716,6386.0,202,1983,12000.0,7,cancelled,Fight save on.,Birthday,2022-01-31,Wedding,Jendouba,Tunisie,5,Listen rock occur of.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7433,11551.0,298,962,17000.0,7,confirmed,Agency third hear who.,Birthday,2023-05-24,Wedding,Jendouba,Tunisie,3,Security help live people sea.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11100,13674.0,239,4101,21000.0,0,confirmed,Down interview attention.,Corporate Event,2022-01-14,Birthday,Jendouba,Tunisie,3,Affect particular practice.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5125,66520.0,239,4101,12000.0,0,confirmed,Team attack.,Corporate Event,2024-11-11,Birthday,Jendouba,Tunisie,1,NaN,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10734,3258.0,239,4101,26000.0,10,confirmed,Data ground.,Birthday,2022-03-08,Corporate,Jendouba,Tunisie,2,Close miss not wall join goal.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10664,2003.0,42,3577,19000.0,7,pending,Go source.,Birthday,2022-10-14,Wedding,Jendouba,Tunisie,2,More leader room because.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15531,12815.0,42,3577,22000.0,7,confirmed,Class involve issue.,Birthday,2024-03-09,Wedding,Jendouba,Tunisie,4,Meet open common radio.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4797,14599.0,155,66,25000.0,2,pending,Final child.,Corporate Event,2023-09-25,Wedding,Jendouba,Tunisie,2,Capital consumer top air decide memory voice various.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17094,2599.0,176,3661,25000.0,10,confirmed,Your teacher prove foreign.,Birthday,2022-12-10,Corporate,Jendouba,Tunisie,1,New sea purpose Democrat door.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
46,8945.0,202,1983,25000.0,2,cancelled,Table perform.,Corporate Event,2022-05-11,Wedding,Jendouba,Tunisie,3,Seek of machine seek leg.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4615,7368.0,203,1258,23000.0,2,cancelled,Scientist level.,Corporate Event,2022-05-25,Wedding,Jendouba,Tunisie,2,Black performance party clear mission a interest her.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12366,5822.0,239,4101,26000.0,2,cancelled,Manager both.,Corporate Event,2025-02-05,Wedding,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4599,3045.0,249,22215,26000.0,10,cancelled,Back score.,Birthday,2023-06-13,Corporate,Jendouba,Tunisie,2,NaN,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17220,13085.0,126,4896,22000.0,10,pending,Final customer network.,Wedding,2024-02-06,Corporate,Jendouba,Tunisie,4,Sound type amount process space.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5865,6918.0,203,1417,13000.0,10,confirmed,Financial study.,Corporate Event,2024-05-01,Corporate,Jendouba,Tunisie,4,Sound call whose it price cultural color.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11445,3367.0,252,1608,21000.0,0,pending,Increase hair half.,Wedding,2023-07-28,Birthday,Jendouba,Tunisie,1,Message possible network pattern put professional role.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8861,2812.0,176,3661,12000.0,10,confirmed,Factor pick.,Corporate Event,2023-07-19,Corporate,Jendouba,Tunisie,4,Rich former safe rather yourself me finish represent.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13280,6477.0,229,3480,13000.0,2,cancelled,Behavior everyone.,Wedding,2024-09-27,Wedding,Jendouba,Tunisie,3,Plan practice crime stand matter interview design.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9717,6474.0,202,1983,22000.0,10,pending,Magazine economic.,Birthday,2025-06-20,Corporate,Jendouba,Tunisie,5,Process court these.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10807,14818.0,298,962,12000.0,7,cancelled,Term door.,Birthday,2022-09-26,Wedding,Jendouba,Tunisie,5,High religious same forget kitchen cut eye.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8985,9724.0,176,3661,12000.0,2,confirmed,Resource cup interesting.,Birthday,2024-03-15,Wedding,Jendouba,Tunisie,4,Marriage fast which what believe.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2656,8530.0,126,4896,26000.0,10,confirmed,Hit care apply.,Wedding,2024-08-02,Corporate,Jendouba,Tunisie,4,Cause measure even with fast.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
9033,761.0,155,66,20000.0,0,confirmed,Beyond attention kind.,Birthday,2024-02-28,Birthday,Jendouba,Tunisie,3,Detail various music your.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5827,9519.0,298,962,20000.0,2,pending,How top.,Birthday,2023-01-15,Wedding,Jendouba,Tunisie,3,President mouth have money.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2150,13066.0,155,66,22000.0,7,cancelled,Black note boy.,Birthday,2024-04-03,Wedding,Jendouba,Tunisie,1,Man time skin.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13284,14500.0,252,1608,13000.0,7,cancelled,Whole.,Wedding,2022-10-07,Wedding,Jendouba,Tunisie,1,Serve throw lose today even.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1812,10168.0,176,3661,21000.0,10,pending,Language who believe.,Birthday,2025-02-28,Corporate,Jendouba,Tunisie,3,Behavior bill us outside house.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8536,8196.0,155,66,17000.0,7,pending,Themselves pick adult.,Birthday,2023-11-05,Wedding,Jendouba,Tunisie,2,Buy think pressure week six clear.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15360,4275.0,298,962,13000.0,0,confirmed,Left news animal task.,Corporate Event,2024-12-05,Birthday,Jendouba,Tunisie,1,Minute short meeting always bad shake join.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
9905,9371.0,42,3577,25000.0,10,confirmed,Treatment kid.,Birthday,2023-04-22,Corporate,Jendouba,Tunisie,4,Training behind last least lay style break.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8476,7513.0,42,3577,21000.0,7,confirmed,Beyond attention kind.,Birthday,2024-02-28,Wedding,Jendouba,Tunisie,5,Little report born card moment officer.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4959,6325.0,229,3480,26000.0,7,confirmed,Very source sea.,Corporate Event,2025-06-01,Wedding,Jendouba,Tunisie,4,Director also various institution learn raise policy.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2618,67940.0,203,1258,17000.0,0,confirmed,Financial better family.,Wedding,2025-01-20,Birthday,Jendouba,Tunisie,3,Newspaper able ahead too series.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
11657,1072.0,42,3577,17000.0,0,pending,Control money pattern question.,Corporate Event,2025-08-20,Birthday,Jendouba,Tunisie,4,Crime full camera head he agent important.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5371,2133.0,229,3480,17000.0,2,confirmed,Class discuss thousand.,Birthday,2025-05-31,Wedding,Jendouba,Tunisie,5,Strong act stage million police.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10004,14659.0,203,1417,13000.0,2,cancelled,Month.,Corporate Event,2024-11-22,Wedding,Jendouba,Tunisie,2,Appear near still whether executive talk direction late.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16476,10259.0,203,1258,13000.0,0,pending,Sell number.,Corporate Event,2025-01-28,Birthday,Jendouba,Tunisie,1,Range light teach hold fight.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12510,70690.0,155,66,22000.0,10,confirmed,Company.,Wedding,2024-10-23,Corporate,Jendouba,Tunisie,3,Program form road walk create magazine speak.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13281,7845.0,203,1417,19000.0,2,cancelled,Mention.,Corporate Event,2024-07-29,Wedding,Jendouba,Tunisie,4,Night same person.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16439,6013.0,202,1983,20000.0,0,cancelled,Spend develop bad.,Birthday,2024-11-15,Birthday,Jendouba,Tunisie,4,Rock analysis change.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
9302,6247.0,203,1258,22000.0,7,pending,Image play.,Corporate Event,2023-12-24,Wedding,Jendouba,Tunisie,1,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7472,11309.0,202,1983,21000.0,0,confirmed,Either smile less.,Birthday,2025-10-27,Birthday,Jendouba,Tunisie,1,Choice break much keep idea.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
9594,3148.0,249,22215,19000.0,10,confirmed,Budget only fly idea.,Birthday,2024-09-02,Corporate,Jendouba,Tunisie,2,Continue pass figure safe.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
557,972.0,126,4896,23000.0,2,confirmed,Name yeah option.,Birthday,2022-08-03,Wedding,Jendouba,Tunisie,1,Past record member I.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11981,5442.0,239,4101,15000.0,10,confirmed,Also why major.,Corporate Event,2024-08-25,Corporate,Jendouba,Tunisie,5,Somebody door market ball it building pull government.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
16155,11100.0,298,962,20000.0,0,cancelled,Employee exactly.,Corporate Event,2022-03-02,Birthday,Jendouba,Tunisie,1,Your court manager picture before simple city into.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2920,7116.0,203,1417,15000.0,7,cancelled,Stop test.,Corporate Event,2023-06-25,Wedding,Jendouba,Tunisie,2,Network visit also agent soon red.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12601,10685.0,203,1417,21000.0,10,pending,Base world.,Birthday,2023-11-25,Corporate,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
12815,9693.0,155,66,26000.0,2,cancelled,Letter want draw.,Corporate Event,2023-07-26,Wedding,Jendouba,Tunisie,3,Occur future throughout figure maybe fly.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1168,8597.0,203,1417,17000.0,0,cancelled,Common home.,Corporate Event,2022-12-05,Birthday,Jendouba,Tunisie,4,Which heart push father relationship.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5002,11170.0,203,1258,20000.0,10,pending,Tough able.,Birthday,2025-06-24,Corporate,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15351,14245.0,229,3480,22000.0,10,cancelled,Mind establish.,Birthday,2025-12-01,Corporate,Jendouba,Tunisie,3,Perhaps your red agent unit husband.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17174,6938.0,202,1983,20000.0,7,confirmed,Process fight.,Corporate Event,2022-10-20,Wedding,Jendouba,Tunisie,1,Happen him specific keep forget wait sing.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
692,6605.0,249,22215,19000.0,10,confirmed,Image any however.,Birthday,2023-03-18,Corporate,Jendouba,Tunisie,3,Church authority power.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10631,3225.0,298,962,15000.0,7,cancelled,Cell military everybody.,Wedding,2025-11-20,Wedding,Jendouba,Tunisie,3,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15602,5029.0,229,3480,20000.0,7,cancelled,Daughter read.,Wedding,2025-07-31,Wedding,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14690,3767.0,126,4896,17000.0,2,cancelled,Who enjoy.,Wedding,2023-05-04,Wedding,Jendouba,Tunisie,4,Election back economy.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13325,10897.0,126,4896,26000.0,0,pending,Every follow all.,Birthday,2024-02-24,Birthday,Jendouba,Tunisie,3,Country leave matter practice.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6830,4210.0,203,1417,25000.0,0,pending,Case impact.,Corporate Event,2023-01-05,Birthday,Jendouba,Tunisie,3,First usually people never involve store so.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6769,12341.0,176,3661,15000.0,0,pending,Environmental music treat.,Corporate Event,2022-11-12,Birthday,Jendouba,Tunisie,3,NaN,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2610,5158.0,203,1417,26000.0,7,confirmed,Itself hour.,Corporate Event,2024-08-26,Wedding,Jendouba,Tunisie,4,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8341,11761.0,203,1258,13000.0,10,confirmed,Really.,Wedding,2024-02-19,Corporate,Jendouba,Tunisie,1,Enjoy garden growth ability figure form.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3331,8419.0,252,1608,12000.0,7,pending,Public no.,Corporate Event,2023-08-23,Wedding,Jendouba,Tunisie,3,Learn scene change open maintain.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12805,1112.0,203,1417,20000.0,10,confirmed,Inside time these.,Wedding,2025-05-18,Corporate,Jendouba,Tunisie,1,Let look could result he.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1302,8777.0,202,1983,21000.0,2,cancelled,Project brother energy.,Birthday,2024-12-29,Wedding,Jendouba,Tunisie,5,Front among down.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1118,5957.0,203,1417,22000.0,10,confirmed,Account.,Wedding,2024-12-23,Corporate,Jendouba,Tunisie,4,Sign shake rise.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8501,6597.0,249,22215,12000.0,7,pending,While article.,Birthday,2023-12-05,Wedding,Jendouba,Tunisie,4,Identify make black none.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6793,8816.0,42,3577,22000.0,10,pending,Team them.,Wedding,2024-07-25,Corporate,Jendouba,Tunisie,4,Education behavior generation possible age modern.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6660,14915.0,252,1608,24000.0,0,cancelled,Cup affect.,Wedding,2022-10-03,Birthday,Jendouba,Tunisie,5,Land market represent necessary each much.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
13893,3482.0,203,1258,26000.0,7,pending,Bar special adult.,Corporate Event,2022-12-13,Wedding,Jendouba,Tunisie,5,Risk whose issue very drop.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16608,13225.0,239,4101,15000.0,7,cancelled,Later.,Wedding,2025-03-26,Wedding,Jendouba,Tunisie,5,Size language southern rule.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4696,6008.0,239,4101,13000.0,7,confirmed,I similar.,Birthday,2024-10-31,Wedding,Jendouba,Tunisie,5,Because game agency real final.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11900,14309.0,252,1608,25000.0,7,confirmed,Back scientist tonight.,Birthday,2025-06-08,Wedding,Jendouba,Tunisie,3,Tend role leave.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10862,12133.0,252,1608,25000.0,10,pending,Want recognize PM.,Wedding,2025-04-15,Corporate,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13741,11726.0,249,22215,17000.0,7,confirmed,Military fact TV.,Birthday,2022-03-01,Wedding,Jendouba,Tunisie,3,Cut size send involve until or water.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8381,3824.0,203,1258,19000.0,0,cancelled,Well hold population.,Birthday,2023-05-12,Birthday,Jendouba,Tunisie,5,Per yes cost street put pretty.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
16924,1271.0,249,22215,13000.0,7,cancelled,Game by try head.,Wedding,2025-06-13,Wedding,Jendouba,Tunisie,1,Establish decision talk clear at.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5908,87370.0,229,3480,21000.0,0,confirmed,Reveal book defense.,Corporate Event,2025-04-09,Birthday,Jendouba,Tunisie,3,Environmental past heart society.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8007,14858.0,42,3577,23000.0,0,confirmed,Decision project word again.,Wedding,2025-05-02,Birthday,Jendouba,Tunisie,1,Member range night less my Mr.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
15652,11615.0,249,22215,26000.0,7,cancelled,Four half teacher.,Wedding,2023-04-16,Wedding,Jendouba,Tunisie,3,Price human ever act thank town different.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13461,719.0,252,1608,22000.0,2,pending,Stop test.,Corporate Event,2023-06-25,Wedding,Jendouba,Tunisie,1,Fly even among the same last.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
